name,address,city,phone,phone_formatted,website,rating,reviews,latitude,longitude,lead_score,category,status,scraped_at,source
The Barbershop Premium - Casablanca,"Barbier · 3 Rue Bab Al Irfane
Ouvre bientôt · 10:00",Casablanca,,,,4.7,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.242465,google_maps
Barber shop casablanca COUPE KING ️ Barber shop Casablanca oulfa.The barbershop casablanca.La meilleure BarberShop,"Barbier · N, Sidi abderrahim quartier oulfa Rue 36 GH6
Ouvert · Ferme à 00:00",Casablanca,,,,4.7,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243038,google_maps
The 99 Barbershop Casablanca,"Barbier ·  · 106 Rue Jounaïd
Ouvre bientôt · 10:00",Casablanca,,,,4.9,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243629,google_maps
Barber Shop Star Club,"Salon de coiffure · 16 Bd Abdellatif Ben Kaddour
Ouvre bientôt · 10:00",Casablanca,,,,4.9,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243666,google_maps
The Premium Barbershop,"Barbier ·  · Résidence rio2, 62 Bd Abdellatif Ben Kaddour
Ouvre bientôt · 10:00",Casablanca,,,,4.8,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243679,google_maps
The First Barbershop maarif,"Barbier · 8 Rue Abou Abbas Sebti
Ouvre bientôt · 10:00",Casablanca,,,,4.8,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243692,google_maps
The BarberShop - Casablanca,"Barbier ·  · Angle Avenue Ahmed Charci Et Ali Abderrazzak Résidence Pavillon D’or
Ouvre bientôt · 10:00",Casablanca,,,,4.1,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243702,google_maps
The BARBER SHOP - CASABLANCA (STAR),"Barbier · 5 Rue Abou Zaid Addadoussi
Ouvre bientôt · 10:00",Casablanca,,,,4.8,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243727,google_maps
The barbershop-Casablanca,"Barbier ·  · etg m6, 4 rue charaf eddine ibn mata
Ouvert · Ferme à 23:00",Casablanca,,,,4.5,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243740,google_maps
Barbershop Yaqoub,"Barbier · Av. Abdelhamid Ben Badis
Ouvert · Ferme à 22:00",Casablanca,,,,4.9,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243750,google_maps
Black Home Barber - Coiffeur Homme Casablanca,"Salon de coiffure · 2 Rue Ahmed El Mokri
Ouvre bientôt · 10:00",Casablanca,,,,4.8,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243760,google_maps
Fade O’clock,"Barbier · 88Rue des Écoles
Ouvre bientôt · 10:00",Casablanca,,,,,,,,50,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243770,google_maps
Zero to one barbershop,"Salon de coiffure · 5 Av. Hassan Souktani
Ouvre bientôt · 10:00",Casablanca,,,,4.9,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243780,google_maps
Barber lounge by Anwar,"Barbier · Rue Taha Hussein
Fermé · Ouvre à 10:30",Casablanca,,,,4.8,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243789,google_maps
Barber Lounge Maarif (by Anwar),"Barbier · 23 Rue Zaid Bnou Rifaa
Fermé · Ouvre à 10:30",Casablanca,,,,4.9,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243798,google_maps
Sabri stars barbershop,"Salon de coiffure ·  · Lot Hasnaa, Magasin A, N° 76 Rue Ennaim
Ouvre bientôt · 10:00",Casablanca,,,,4.8,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243811,google_maps
The House Elite barber,"Barbier · num 13, résidence living garden, Rue Abou Taour
Ouvre bientôt · 10:00",Casablanca,,,,4.9,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243826,google_maps
L'artiste Barbershop,"Barbier · Rue Abou El Hassan Es-Séghir
Ouvre bientôt · 10:00",Casablanca,,,,4.7,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243841,google_maps
The M Room Barber,"Barbier · Rue Khouzama, N35
Ouvre bientôt · 10:00",Casablanca,,,,5.0,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243856,google_maps
Marbella Barber,"Barbier · 63 Boulevard Bir Anzarane, Casablanca 20000
Ouvre bientôt · 10:00",Casablanca,,,,4.5,,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243866,google_maps
L'atelier de coiffure,"Salon de coiffure ·  · Maroc, Boulevard Bir Anzarane
Ouvert · Ferme à 17:00",Casablanca,,,,4.7,323,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243875,google_maps
H&L Salon de Coiffure pour homme Casablanca,"Salon de coiffure · jamila 5 rue 67 n 19، Casablanca
Ouvert · Ferme à 23:00",Casablanca,,,,4.7,29,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243885,google_maps
Salon de Coiffure pour Hommes Casablanca Said,"Salon de coiffure ·  · Centre Ville, 18 Rue Gharnata
Ouvert · Ferme à 23:00",Casablanca,,,,4.4,16,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243897,google_maps
Coiffeur hommes palmier,"Salon de coiffure · a, 10rue rembrandt, Rue Rembrandt
Ouvert · Ferme à 21:30",Casablanca,,,,4.7,48,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243913,google_maps
Salon Le Mâle – Coiffure Homme Casablanca,"Barbier · 51, 53 Bd Oued Tensift
Ouvre bientôt · 10:00",Casablanca,,,,5.0,144,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243928,google_maps
La Griffe Coiffeur Homme By Saïd,"Salon de coiffure · RDC N 2, 25 RUE ENNAOURASS
Ouvert · Ferme à 21:00",Casablanca,,,,4.8,18,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243942,google_maps
Truman's Barbershop Casablanca - Coiffure Homme - Ain Diab,"Barbier · 62D Rue de la Mer Baltique
Fermé · Ouvre à 09:30 mar.",Casablanca,,,,4.9,87,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243953,google_maps
Coiffeur_homme_à_domicile,"Barbier · casa finance city
Ouvert 24h/24",Casablanca,,,,5.0,41,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243963,google_maps
Les Maitres Barbiers Haj Fateh,"Salon de coiffure · N° 475, Lot Haj Fateh
Ouvre bientôt · 10:00",Casablanca,,,,4.7,87,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243972,google_maps
Breton Barbershop - coiffeur pour hommes et enfants,"Salon de coiffure · H972+6X9
Fermé · Ouvre à 10:30",Casablanca,,,,4.9,133,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243981,google_maps
NEO RETRO - Salon de coiffure - Homme & Enfant,"Salon de coiffure ·  · 371 Rte d'El Jadida
Ouvre bientôt · 10:00",Casablanca,,,,4.5,145,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.243991,google_maps
Barber House,"Salon de coiffure · Bd Imam Chafii
Ouvert · Ferme à 00:00",Casablanca,,,,4.8,27,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244001,google_maps
tribumode,"Salon de coiffure · 15 Rue Boulmane
Ouvert · Ferme à 19:30",Casablanca,,,,4.5,221,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244010,google_maps
Barber club,"Salon de coiffure ·  · JF99+5X3, Bd C",Casablanca,,,,4.6,18,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244019,google_maps
Royal barber agdal rabat,"Barbier ·  · Rue Tansift
Fermé · Ouvre à 10:30",Rabat,,,,5.0,142,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244028,google_maps
Barber shop YNS salon coiffure vip pour homme,"Salon de coiffure ·  · 366 E00M01, 445 Rue Al Hassoune
Ouvert · Ferme à 22:00",Rabat,,,,4.7,235,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244037,google_maps
Barber Shop Factory,"Barbier · 33°57'25.7""N 6°52'23.6""W
Ouvre bientôt · 10:00",Rabat,,,,4.4,108,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244047,google_maps
Barber Yahia Vip Coiffeur Homme Rabat,"Barbier ·  · Rue Alboulboul, 1162
Fermé · Ouvre à 11:00",Rabat,,,,4.8,178,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244056,google_maps
Barber Shop The Prince - Coiffeur Homme Hay Riad,"Barbier · 1, Rue Arroz 313 Mag 11 (624) Riad
Ouvert · Ferme à 21:00",Rabat,,,,4.8,166,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244103,google_maps
Jouri barbershop,"Barbier · Rue El Fassi
Fermé · Ouvre à 10:30",Rabat,,,,4.9,350,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244121,google_maps
MajestyMan,"Barbier · Avenue Al Marinyin, Immeuble Marie Françoise, Av. Moulay Hassan
Ouvert · Ferme à 23:00",Rabat,,,,4.9,101,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244132,google_maps
Men’s club by zakibarber,"Barbier · Rue Toudgha
Ouvre bientôt · 10:00",Rabat,,,,4.9,92,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244142,google_maps
Barber shop COIN COIF salon coiffure vip pour homme,"Barbier · 537Rue, Rue Al Hassoune
Ouvert · Ferme à 22:00",Rabat,,,,5.0,19,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.244184,google_maps
Space Coiff,"Salon de coiffure ·  · 40 Av. Patrice Lumumba
Ouvert · Ferme à 22:00",Rabat,,,,4.5,308,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.246977,google_maps
PARIS BARBER,"Salon de coiffure ·  · Ryad al Andalous Prestigia 10000
Ouvert · Ferme à 22:00",Rabat,,,,3.5,82,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247026,google_maps
Gentleman Coiffure - Barbershop Agdal Rabat,"Salon de coiffure · 5 Rue Tansift
Ouvert · Ferme à 21:30",Rabat,,,,4.0,99,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247041,google_maps
Light House - Coiffeur Homme Rabat Agdal,"Barbier ·  · Immeuble 13 Numero, Magasin 2, Rue Oued Moulouya
Ouvert · Ferme à 23:00",Rabat,,,,4.6,69,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247052,google_maps
Salon Coiffure Chez Rachid,"Barbier · 5 Rue Al Janaa
Ouvert · Ferme à 23:00",Rabat,,,,4.5,75,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247067,google_maps
Salon Said,"Barbier · Rue al Hind, kebibate
Ouvert · Ferme à 22:00",Rabat,,,,5.0,66,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247107,google_maps
Tarik Barber,"Salon de coiffure · 377 Riad, Mag 10 Rue Al Kharoub
Ouvre bientôt · 10:00",Rabat,,,,4.9,71,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247134,google_maps
LE BARBIER de rabat,"Salon de coiffure · X42M+5QF Centre Commercial, Rue Arroz
Ouvre bientôt · 10:00",Rabat,,,,4.4,35,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247148,google_maps
#barbershop abdellah,"Salon de coiffure ·  · Rue Oued Daraa
Ouvert · Ferme à 07:30 mar.",Rabat,,,,4.5,13,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247157,google_maps
Twins coiffure,"Barbier · 78 Rue Oum Errabia
Ouvre bientôt · 10:00",Rabat,,,,4.8,95,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247168,google_maps
Del Bosque Barber Shop,Salon de coiffure · 455 Groupe Al Ahd,Rabat,,,,4.8,71,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247177,google_maps
Coiffure Anfa pour hommes barbershop,"Salon de coiffure ·  · 1001 Av. des Forces Armées Royales
Ouvre bientôt · 10:00",Rabat,,,,4.4,94,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247205,google_maps
Salon Ibrahimi,"Salon de coiffure ·  · 335 Av. Hassan II
Ouvre bientôt · 10:00",Rabat,,,,4.8,774,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247226,google_maps
Salon de coiffure pour hommes,"Salon de coiffure · 10 Rue Al Marj
Ouvert · Ferme à 21:00",Rabat,,,,5.0,19,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247261,google_maps
Salon Coiffure,Salon de coiffure · 2 Rue Oued Moulouya,Rabat,,,,4.2,69,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247275,google_maps
Ishak bernichi,"Salon de coiffure ·  · numéro 2 Appartement 39, résidence nezha, Angle, Avenue, Mohamed, Benabdallah et, angle Rue Rais Marcil
Ouvert 24h/24",Rabat,,,,4.4,150,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247285,google_maps
Prestige La Capitale - Coiffeur Homme Rabat Agdal,"Salon de coiffure · 6 Rue Oum Errabia
Ouvert · Ferme à 23:00",Rabat,,,,4.9,152,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247296,google_maps
Jean Louis David Rabat,"Salon de coiffure ·  · Jean Louis David : m Wellness Centers, 33, Avenue Mehdi Ben Barka - Souissi
Ouvert · Ferme à 21:30",Rabat,,,,4.1,131,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247305,google_maps
L'adresse pour lui,"Salon de coiffure ·  · 5 Rue Oued Daraa
Ouvert · Ferme à 21:00",Rabat,,,,4.4,132,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.247316,google_maps
